Voltage_measured,Current_measured,Temperature_measured,Time,Capacity
3.873017221300996,-0.001200660698297908,24.65535783391511,0.0,2.0
3.873017221300996,-0.001200660698297908,24.65535783391511,1.0,1.998995983935743
3.873017221300996,-0.001200660698297908,24.65535783391511,2.0,1.997991967871486
3.873017221300996,-0.001200660698297908,24.65535783391511,3.0,1.9969879518072289
3.873017221300996,-0.001200660698297908,24.65535783391511,4.0,1.9959839357429718
3.873017221300996,-0.001200660698297908,24.65535783391511,5.0,1.9949799196787148
3.873017221300996,-0.001200660698297908,24.65535783391511,6.0,1.9939759036144578
3.873017221300996,-0.001200660698297908,24.65535783391511,7.0,1.9929718875502007
3.873017221300996,-0.001200660698297908,24.65535783391511,8.0,1.9919678714859437
3.873017221300996,-0.001200660698297908,24.65535783391511,9.0,1.9909638554216869
3.873017221300996,-0.001200660698297908,24.65535783391511,10.0,1.9899598393574298
3.873017221300996,-0.001200660698297908,24.65535783391511,11.0,1.9889558232931728
3.873017221300996,-0.001200660698297908,24.65535783391511,12.0,1.9879518072289157
3.873017221300996,-0.001200660698297908,24.65535783391511,13.0,1.9869477911646587
3.873017221300996,-0.001200660698297908,24.65535783391511,14.0,1.9859437751004017
3.873017221300996,-0.001200660698297908,24.65535783391511,15.0,1.9849397590361446
3.873017221300996,-0.001200660698297908,24.65535783391511,16.0,1.9839357429718876
3.873017221300996,-0.001200660698297908,24.65535783391511,17.0,1.9829317269076305
3.873017221300996,-0.001200660698297908,24.65535783391511,18.0,1.9819277108433735
3.873017221300996,-0.001200660698297908,24.65535783391511,19.0,1.9809236947791165
3.873017221300996,-0.001200660698297908,24.65535783391511,20.0,1.9799196787148594
3.873017221300996,-0.001200660698297908,24.65535783391511,21.0,1.9789156626506024
3.873017221300996,-0.001200660698297908,24.65535783391511,22.0,1.9779116465863453
3.873017221300996,-0.001200660698297908,24.65535783391511,23.0,1.9769076305220883
3.873017221300996,-0.001200660698297908,24.65535783391511,24.0,1.9759036144578312
3.873017221300996,-0.001200660698297908,24.65535783391511,25.0,1.9748995983935742
3.873017221300996,-0.001200660698297908,24.65535783391511,26.0,1.9738955823293172
3.873017221300996,-0.001200660698297908,24.65535783391511,27.0,1.9728915662650603
3.873017221300996,-0.001200660698297908,24.65535783391511,28.0,1.9718875502008033
3.873017221300996,-0.001200660698297908,24.65535783391511,29.0,1.9708835341365463
3.873017221300996,-0.001200660698297908,24.65535783391511,30.0,1.9698795180722892
3.873017221300996,-0.001200660698297908,24.65535783391511,31.0,1.9688755020080322
3.873017221300996,-0.001200660698297908,24.65535783391511,32.0,1.9678714859437751
3.873017221300996,-0.001200660698297908,24.65535783391511,33.0,1.966867469879518
3.873017221300996,-0.001200660698297908,24.65535783391511,34.0,1.965863453815261
3.873017221300996,-0.001200660698297908,24.65535783391511,35.0,1.964859437751004
3.873017221300996,-0.001200660698297908,24.65535783391511,36.0,1.963855421686747
3.873017221300996,-0.001200660698297908,24.65535783391511,37.0,1.96285140562249
3.873017221300996,-0.001200660698297908,24.65535783391511,38.0,1.961847389558233
3.873017221300996,-0.001200660698297908,24.65535783391511,39.0,1.9608433734939759
3.873017221300996,-0.001200660698297908,24.65535783391511,40.0,1.9598393574297188
3.873017221300996,-0.001200660698297908,24.65535783391511,41.0,1.9588353413654618
3.873017221300996,-0.001200660698297908,24.65535783391511,42.0,1.9578313253012047
3.873017221300996,-0.001200660698297908,24.65535783391511,43.0,1.9568273092369477
3.873017221300996,-0.001200660698297908,24.65535783391511,44.0,1.9558232931726907
3.873017221300996,-0.001200660698297908,24.65535783391511,45.0,1.9548192771084338
3.873017221300996,-0.001200660698297908,24.65535783391511,46.0,1.9538152610441768
3.873017221300996,-0.001200660698297908,24.65535783391511,47.0,1.9528112449799198
3.873017221300996,-0.001200660698297908,24.65535783391511,48.0,1.9518072289156627
3.873017221300996,-0.001200660698297908,24.65535783391511,49.0,1.9508032128514057
3.873017221300996,-0.001200660698297908,24.65535783391511,50.0,1.9497991967871486
3.873017221300996,-0.001200660698297908,24.65535783391511,51.0,1.9487951807228916
3.873017221300996,-0.001200660698297908,24.65535783391511,52.0,1.9477911646586346
3.873017221300996,-0.001200660698297908,24.65535783391511,53.0,1.9467871485943775
3.873017221300996,-0.001200660698297908,24.65535783391511,54.0,1.9457831325301205
3.873017221300996,-0.001200660698297908,24.65535783391511,55.0,1.9447791164658634
3.873017221300996,-0.001200660698297908,24.65535783391511,56.0,1.9437751004016064
3.873017221300996,-0.001200660698297908,24.65535783391511,57.0,1.9427710843373494
3.873017221300996,-0.001200660698297908,24.65535783391511,58.0,1.9417670682730923
3.873017221300996,-0.001200660698297908,24.65535783391511,59.0,1.9407630522088353
3.873017221300996,-0.001200660698297908,24.65535783391511,60.0,1.9397590361445782
3.873017221300996,-0.001200660698297908,24.65535783391511,61.0,1.9387550200803212
3.873017221300996,-0.001200660698297908,24.65535783391511,62.0,1.9377510040160644
3.873017221300996,-0.001200660698297908,24.65535783391511,63.0,1.9367469879518073
3.873017221300996,-0.001200660698297908,24.65535783391511,64.0,1.9357429718875503
3.873017221300996,-0.001200660698297908,24.65535783391511,65.0,1.9347389558232932
3.873017221300996,-0.001200660698297908,24.65535783391511,66.0,1.9337349397590362
3.873017221300996,-0.001200660698297908,24.65535783391511,67.0,1.9327309236947792
3.873017221300996,-0.001200660698297908,24.65535783391511,68.0,1.9317269076305221
3.873017221300996,-0.001200660698297908,24.65535783391511,69.0,1.930722891566265
3.873017221300996,-0.001200660698297908,24.65535783391511,70.0,1.929718875502008
3.873017221300996,-0.001200660698297908,24.65535783391511,71.0,1.928714859437751
3.873017221300996,-0.001200660698297908,24.65535783391511,72.0,1.927710843373494
3.873017221300996,-0.001200660698297908,24.65535783391511,73.0,1.926706827309237
3.873017221300996,-0.001200660698297908,24.65535783391511,74.0,1.9257028112449799
3.873017221300996,-0.001200660698297908,24.65535783391511,75.0,1.9246987951807228
3.873017221300996,-0.001200660698297908,24.65535783391511,76.0,1.9236947791164658
3.873017221300996,-0.001200660698297908,24.65535783391511,77.0,1.9226907630522088
3.873017221300996,-0.001200660698297908,24.65535783391511,78.0,1.9216867469879517
3.873017221300996,-0.001200660698297908,24.65535783391511,79.0,1.9206827309236947
3.873017221300996,-0.001200660698297908,24.65535783391511,80.0,1.9196787148594376
3.873017221300996,-0.001200660698297908,24.65535783391511,81.0,1.9186746987951808
3.873017221300996,-0.001200660698297908,24.65535783391511,82.0,1.9176706827309238
3.873017221300996,-0.001200660698297908,24.65535783391511,83.0,1.9166666666666667
3.873017221300996,-0.001200660698297908,24.65535783391511,84.0,1.9156626506024097
3.873017221300996,-0.001200660698297908,24.65535783391511,85.0,1.9146586345381527
3.873017221300996,-0.001200660698297908,24.65535783391511,86.0,1.9136546184738956
3.873017221300996,-0.001200660698297908,24.65535783391511,87.0,1.9126506024096386
3.873017221300996,-0.001200660698297908,24.65535783391511,88.0,1.9116465863453815
3.873017221300996,-0.001200660698297908,24.65535783391511,89.0,1.9106425702811245
3.873017221300996,-0.001200660698297908,24.65535783391511,90.0,1.9096385542168675
3.873017221300996,-0.001200660698297908,24.65535783391511,91.0,1.9086345381526104
3.873017221300996,-0.001200660698297908,24.65535783391511,92.0,1.9076305220883534
3.873017221300996,-0.001200660698297908,24.65535783391511,93.0,1.9066265060240963
3.873017221300996,-0.001200660698297908,24.65535783391511,94.0,1.9056224899598393
3.873017221300996,-0.001200660698297908,24.65535783391511,95.0,1.9046184738955823
3.873017221300996,-0.001200660698297908,24.65535783391511,96.0,1.9036144578313252
3.873017221300996,-0.001200660698297908,24.65535783391511,97.0,1.9026104417670684
3.873017221300996,-0.001200660698297908,24.65535783391511,98.0,1.9016064257028114
3.873017221300996,-0.001200660698297908,24.65535783391511,99.0,1.9006024096385543
3.873017221300996,-0.001200660698297908,24.65535783391511,100.0,1.8995983935742973
3.873017221300996,-0.001200660698297908,24.65535783391511,101.0,1.8985943775100402
3.873017221300996,-0.001200660698297908,24.65535783391511,102.0,1.8975903614457832
3.873017221300996,-0.001200660698297908,24.65535783391511,103.0,1.8965863453815262
3.873017221300996,-0.001200660698297908,24.65535783391511,104.0,1.895582329317269
3.873017221300996,-0.001200660698297908,24.65535783391511,105.0,1.894578313253012
3.873017221300996,-0.001200660698297908,24.65535783391511,106.0,1.893574297188755
3.873017221300996,-0.001200660698297908,24.65535783391511,107.0,1.892570281124498
3.873017221300996,-0.001200660698297908,24.65535783391511,108.0,1.891566265060241
3.873017221300996,-0.001200660698297908,24.65535783391511,109.0,1.890562248995984
3.873017221300996,-0.001200660698297908,24.65535783391511,110.0,1.8895582329317269
3.873017221300996,-0.001200660698297908,24.65535783391511,111.0,1.8885542168674698
3.873017221300996,-0.001200660698297908,24.65535783391511,112.0,1.8875502008032128
3.873017221300996,-0.001200660698297908,24.65535783391511,113.0,1.8865461847389557
3.873017221300996,-0.001200660698297908,24.65535783391511,114.0,1.8855421686746987
3.873017221300996,-0.001200660698297908,24.65535783391511,115.0,1.8845381526104417
3.873017221300996,-0.001200660698297908,24.65535783391511,116.0,1.8835341365461848
3.873017221300996,-0.001200660698297908,24.65535783391511,117.0,1.8825301204819278
3.873017221300996,-0.001200660698297908,24.65535783391511,118.0,1.8815261044176708
3.873017221300996,-0.001200660698297908,24.65535783391511,119.0,1.8805220883534137
3.873017221300996,-0.001200660698297908,24.65535783391511,120.0,1.8795180722891567
3.873017221300996,-0.001200660698297908,24.65535783391511,121.0,1.8785140562248996
3.873017221300996,-0.001200660698297908,24.65535783391511,122.0,1.8775100401606426
3.873017221300996,-0.001200660698297908,24.65535783391511,123.0,1.8765060240963856
3.873017221300996,-0.001200660698297908,24.65535783391511,124.0,1.8755020080321285
3.873017221300996,-0.001200660698297908,24.65535783391511,125.0,1.8744979919678715
3.873017221300996,-0.001200660698297908,24.65535783391511,126.0,1.8734939759036144
3.873017221300996,-0.001200660698297908,24.65535783391511,127.0,1.8724899598393574
3.873017221300996,-0.001200660698297908,24.65535783391511,128.0,1.8714859437751004
3.873017221300996,-0.001200660698297908,24.65535783391511,129.0,1.8704819277108433
3.873017221300996,-0.001200660698297908,24.65535783391511,130.0,1.8694779116465863
3.873017221300996,-0.001200660698297908,24.65535783391511,131.0,1.8684738955823292
3.873017221300996,-0.001200660698297908,24.65535783391511,132.0,1.8674698795180724
3.873017221300996,-0.001200660698297908,24.65535783391511,133.0,1.8664658634538154
3.873017221300996,-0.001200660698297908,24.65535783391511,134.0,1.8654618473895583
3.873017221300996,-0.001200660698297908,24.65535783391511,135.0,1.8644578313253013
3.873017221300996,-0.001200660698297908,24.65535783391511,136.0,1.8634538152610443
3.873017221300996,-0.001200660698297908,24.65535783391511,137.0,1.8624497991967872
3.873017221300996,-0.001200660698297908,24.65535783391511,138.0,1.8614457831325302
3.873017221300996,-0.001200660698297908,24.65535783391511,139.0,1.8604417670682731
3.873017221300996,-0.001200660698297908,24.65535783391511,140.0,1.859437751004016
3.873017221300996,-0.001200660698297908,24.65535783391511,141.0,1.858433734939759
3.873017221300996,-0.001200660698297908,24.65535783391511,142.0,1.857429718875502
